player+team,rounds_played,vlr_rating,acs,kd,kast,adr,kpr,apr,dpr,fkpr,fdpr,hs_percent,cl_percent,year
sonzaEXG.GC,223,1.01,229.7,0.99,0.68,150.5,0.78,0.22,0.79,0.13,0.16,0.29,0.03,2024
Raquinukianjo,1414,1.01,197.9,1.04,0.69,133.6,0.71,0.2,0.69,0.08,0.08,0.33,0.15,2024
gaaAAB,319,1.01,183.4,0.97,0.69,121.8,0.63,0.41,0.65,0.04,0.05,0.3,0.14,2024
melloneyLXT,525,1.01,194.6,1.06,0.75,131.4,0.68,0.31,0.65,0.1,0.07,0.25,0.14,2024
happyNB,214,1.01,196.0,1.01,0.69,131.8,0.71,0.35,0.7,0.06,0.06,0.27,0.11,2024
LilLUA,545,1.01,171.2,0.94,0.75,113.2,0.63,0.47,0.68,0.05,0.1,0.31,0.2,2024
JunaFourCAP,332,1.01,175.4,1.07,0.76,113.6,0.64,0.41,0.59,0.06,0.08,0.19,0.19,2024
SerenaVLNT,610,1.01,189.9,1.0,0.72,126.0,0.68,0.3,0.68,0.07,0.05,0.35,0.22,2024
PyroINFX,932,1.01,204.3,1.01,0.74,132.5,0.71,0.34,0.7,0.11,0.12,0.23,0.17,2024
meng,499,1.01,219.5,1.02,0.7,145.6,0.78,0.19,0.77,0.14,0.16,0.24,0.14,2024
pred,282,1.01,210.4,0.99,0.74,132.5,0.7,0.36,0.71,0.06,0.05,0.14,0.15,2024
Ispxnd,249,1.01,181.5,1.04,0.73,123.0,0.66,0.32,0.63,0.05,0.06,0.33,0.16,2024
AnLuuAZZY,561,1.01,211.6,1.0,0.7,139.0,0.73,0.31,0.73,0.12,0.08,0.33,0.12,2024
didiiMDK,722,1.01,193.8,0.99,0.75,127.3,0.67,0.47,0.68,0.09,0.07,0.23,0.2,2024
nannoAlli,1079,1.01,205.4,1.07,0.69,136.8,0.75,0.15,0.7,0.1,0.07,0.33,0.09,2024
Karsen,236,1.01,205.0,1.02,0.67,130.0,0.71,0.27,0.7,0.11,0.14,0.26,0.07,2024
OUMAIMAOne,562,1.01,190.0,0.98,0.69,127.5,0.69,0.18,0.7,0.07,0.06,0.19,0.13,2024
ximei,479,1.01,188.8,0.94,0.73,125.7,0.64,0.32,0.68,0.04,0.06,0.22,0.15,2024
venusMoon,1381,1.01,212.4,1.05,0.69,139.0,0.75,0.18,0.71,0.17,0.16,0.29,0.19,2024
CoyoteNE,377,1.01,236.5,1.06,0.69,151.0,0.81,0.17,0.77,0.23,0.18,0.25,0.23,2024
LateufuVi,923,1.01,178.1,1.0,0.76,115.9,0.64,0.41,0.64,0.06,0.05,0.26,0.16,2024
LiNn,210,1.01,222.6,0.89,0.7,152.5,0.72,0.31,0.81,0.1,0.1,0.18,0.05,2024
KWASONッ,429,1.01,192.3,0.95,0.72,129.5,0.7,0.35,0.74,0.07,0.07,0.26,0.22,2024
arrayTena,1238,1.01,218.6,1.01,0.7,142.9,0.75,0.33,0.75,0.14,0.13,0.33,0.16,2024
PapiKaBoO,256,1.01,184.9,0.91,0.74,119.8,0.62,0.45,0.68,0.07,0.06,0.24,0.09,2024
CarINFX,855,1.01,199.5,1.03,0.68,136.1,0.72,0.14,0.69,0.08,0.07,0.31,0.16,2024
ChurraNCL,1086,1.01,194.2,0.99,0.76,127.1,0.67,0.41,0.68,0.06,0.09,0.21,0.19,2024
AsiaUW.GC,1198,1.01,196.5,1.05,0.69,132.4,0.72,0.21,0.69,0.06,0.07,0.27,0.12,2024
alkyiaKC.GC,848,1.01,220.8,1.03,0.68,147.2,0.76,0.24,0.74,0.16,0.14,0.29,0.1,2024
NicoleeAST,559,1.01,203.5,0.97,0.74,134.3,0.68,0.36,0.7,0.08,0.08,0.22,0.15,2024
ArkiAVN.GC,844,1.01,193.4,0.96,0.7,125.9,0.68,0.39,0.7,0.07,0.08,0.21,0.13,2024
SereNaDRX.C,966,1.01,194.3,1.03,0.71,131.1,0.68,0.21,0.66,0.07,0.08,0.25,0.17,2024
PuffyShru,328,1.01,254.7,1.12,0.72,160.5,0.88,0.21,0.79,0.23,0.23,0.21,0.18,2024
cin,331,1.01,226.0,0.97,0.68,154.8,0.78,0.27,0.81,0.08,0.11,0.19,0.17,2024
HanaGEM.GC,541,1.01,191.3,1.0,0.71,122.1,0.69,0.28,0.69,0.06,0.08,0.25,0.19,2024
tzu,479,1.01,225.8,0.98,0.68,152.3,0.77,0.22,0.79,0.16,0.15,0.26,0.1,2024
SaikiwiUW.GC,1437,1.01,208.3,1.02,0.71,138.4,0.73,0.29,0.72,0.12,0.11,0.33,0.13,2024
HotvruMIX,547,1.01,198.3,0.95,0.69,131.5,0.71,0.34,0.74,0.1,0.11,0.27,0.25,2024
Hanna,284,1.01,190.5,1.01,0.73,122.8,0.7,0.45,0.69,0.07,0.07,0.24,0.3,2024
yokonomiyakiBAS.K,604,1.01,204.1,1.0,0.73,131.8,0.71,0.33,0.71,0.1,0.08,0.25,0.14,2024
gingerATNR,1803,1.01,209.1,1.1,0.7,134.4,0.75,0.22,0.68,0.1,0.1,0.23,0.18,2024
ShiraOser,345,1.01,239.1,1.08,0.69,152.6,0.82,0.19,0.76,0.21,0.17,0.22,0.14,2024
LoupioteZER.M,1230,1.01,184.5,1.0,0.76,120.2,0.64,0.34,0.64,0.07,0.06,0.24,0.18,2024
cuppycakeSAVA,242,1.01,177.9,1.05,0.7,112.7,0.62,0.29,0.6,0.05,0.05,0.25,0.37,2024
zeyzeyTama,657,1.01,239.0,1.05,0.69,154.3,0.83,0.19,0.79,0.22,0.18,0.31,0.24,2024
giacomiNB4,264,1.01,197.8,1.05,0.65,134.4,0.69,0.14,0.66,0.09,0.09,0.22,0.1,2023
t3xtureGEN,486,1.01,226.1,1.12,0.67,144.7,0.82,0.16,0.73,0.17,0.21,0.26,0.17,2025
SylvanT1,557,1.01,190.8,0.94,0.73,123.3,0.66,0.42,0.71,0.09,0.07,0.26,0.15,2023
runiC9,802,1.01,181.2,0.95,0.74,122.4,0.64,0.35,0.67,0.06,0.05,0.26,0.17,2023
BazziGE,562,1.01,192.0,0.92,0.77,123.5,0.64,0.47,0.69,0.06,0.04,0.17,0.13,2023
KhalilFUR,810,1.01,178.6,1.0,0.75,120.6,0.64,0.28,0.64,0.05,0.05,0.26,0.11,2023
AboTYL,441,1.01,214.2,1.02,0.72,142.8,0.74,0.23,0.73,0.2,0.12,0.36,0.17,2023
qRaxsFUT,1325,1.01,188.5,0.98,0.72,122.8,0.68,0.35,0.69,0.06,0.06,0.28,0.18,2024
MiniBooTH,1875,1.01,221.1,1.03,0.71,144.2,0.76,0.22,0.75,0.17,0.17,0.3,0.17,2024
BORKUMTS,607,1.01,188.5,0.98,0.72,121.6,0.66,0.38,0.67,0.09,0.06,0.22,0.17,2024
Asuna100T,1176,1.01,213.1,1.01,0.75,136.4,0.72,0.36,0.72,0.13,0.14,0.19,0.16,2024
ZellsisSEN,1720,1.01,185.6,0.99,0.74,120.5,0.64,0.38,0.64,0.06,0.08,0.2,0.15,2024
PatiphanTLN,527,1.01,210.4,1.02,0.67,139.7,0.74,0.32,0.73,0.09,0.11,0.26,0.12,2023
XeppaaC9,891,1.01,206.6,0.99,0.73,133.7,0.72,0.36,0.73,0.08,0.09,0.24,0.16,2023
f0rsakeNPRX,1352,1.01,216.3,1.03,0.72,142.2,0.75,0.29,0.73,0.14,0.12,0.26,0.12,2023
Janna,352,1.01,196.1,1.0,0.68,128.1,0.71,0.32,0.72,0.08,0.08,0.33,0.3,2024
FestivalMTR,327,1.01,206.4,1.02,0.75,141.2,0.72,0.2,0.7,0.16,0.14,0.24,0.13,2023
shyzSCCP.IN,769,1.01,188.7,1.06,0.75,122.7,0.65,0.4,0.61,0.08,0.07,0.2,0.11,2023
golden,466,1.01,230.8,1.05,0.67,142.8,0.79,0.15,0.76,0.19,0.16,0.2,0.11,2023
frantasticFIRE,840,1.01,189.2,1.04,0.74,126.1,0.67,0.29,0.65,0.09,0.07,0.2,0.16,2023
VaixTZ.BB,258,1.01,203.3,0.95,0.67,140.5,0.68,0.22,0.72,0.11,0.08,0.28,0.18,2023
shady,212,1.01,187.9,0.99,0.72,121.5,0.67,0.34,0.68,0.08,0.09,0.28,0.23,2023
KarinaFKS.S,1889,1.01,187.9,1.03,0.73,124.6,0.67,0.26,0.65,0.07,0.07,0.3,0.17,2023
SamechadeuSBD,493,1.01,181.7,1.05,0.73,112.3,0.65,0.37,0.62,0.06,0.1,0.15,0.18,2023
PootatoDVT,832,1.01,184.2,0.99,0.73,122.7,0.64,0.31,0.65,0.06,0.06,0.22,0.13,2023
jenMerc,608,1.01,197.7,1.05,0.76,128.5,0.7,0.28,0.66,0.08,0.07,0.24,0.19,2023
XAMINSM.GC,386,1.01,200.6,1.06,0.68,133.7,0.69,0.16,0.66,0.1,0.09,0.15,0.15,2023
theozyUW.GC,270,1.01,250.9,1.04,0.68,161.3,0.84,0.19,0.81,0.22,0.2,0.25,0.28,2023
Saiki,1120,1.01,206.2,1.02,0.72,135.0,0.71,0.3,0.7,0.1,0.1,0.2,0.21,2023
DanahFLCV,1869,1.01,204.5,1.03,0.73,134.4,0.71,0.35,0.69,0.11,0.11,0.27,0.15,2023
itzzSam,386,1.01,211.7,0.98,0.72,132.8,0.73,0.32,0.75,0.08,0.1,0.15,0.13,2023
allie2G.GC,898,1.01,187.7,1.02,0.72,122.7,0.68,0.33,0.67,0.07,0.08,0.34,0.25,2023
senyorcarlCW,692,1.01,219.5,1.0,0.68,142.8,0.75,0.31,0.75,0.13,0.16,0.24,0.2,2024
dopeyVZ,205,1.01,197.8,1.09,0.71,131.7,0.72,0.23,0.66,0.1,0.1,0.22,0.14,2024
MattyIceBing,242,1.01,219.8,1.02,0.65,140.0,0.76,0.19,0.74,0.14,0.18,0.27,0.14,2024
adversoKRÜ,801,1.01,207.5,0.99,0.7,135.3,0.71,0.33,0.71,0.11,0.1,0.24,0.15,2023
frostmindBTR,1123,1.01,191.8,1.05,0.73,130.3,0.67,0.2,0.64,0.07,0.06,0.29,0.12,2023
babykiwiiHype,304,1.01,183.1,0.97,0.67,120.5,0.68,0.21,0.7,0.05,0.06,0.22,0.12,2023
PhobiaReal,670,1.01,204.5,0.96,0.69,136.3,0.7,0.29,0.73,0.09,0.09,0.28,0.09,2023
lightGB,304,1.01,196.1,0.97,0.74,126.6,0.65,0.31,0.67,0.06,0.06,0.29,0.13,2023
n1yeonieAST,654,1.01,214.2,0.99,0.73,142.4,0.72,0.24,0.73,0.07,0.08,0.19,0.1,2023
meleliitaLEV.GC,655,1.01,213.9,1.06,0.72,142.9,0.76,0.15,0.71,0.15,0.11,0.23,0.14,2023
Fluff,893,1.01,231.9,1.04,0.72,148.3,0.79,0.25,0.75,0.2,0.16,0.18,0.15,2023
VojixeNMadW,674,1.01,196.2,1.02,0.68,138.3,0.7,0.14,0.69,0.11,0.09,0.28,0.18,2023
nAnyODK,728,1.01,189.4,0.99,0.73,128.8,0.65,0.36,0.66,0.08,0.08,0.24,0.11,2023
MookiLOVENCL,385,1.01,191.9,0.96,0.73,129.8,0.69,0.36,0.72,0.05,0.05,0.31,0.11,2023
StaceyKPI.S,997,1.01,214.5,1.08,0.7,142.0,0.75,0.15,0.7,0.19,0.19,0.27,0.11,2023
schnellÆQAD.GC,1869,1.01,229.1,1.08,0.71,147.1,0.81,0.17,0.75,0.19,0.18,0.26,0.22,2023
ezkxyz,748,1.0,220.8,1.04,0.69,144.8,0.75,0.25,0.73,0.11,0.1,0.19,0.11,2024
tenjiRZN,281,1.0,158.5,0.93,0.75,109.3,0.58,0.5,0.62,0.04,0.07,0.35,0.08,2024
BuldNOVO,1543,1.0,189.6,1.01,0.75,122.5,0.66,0.38,0.66,0.08,0.08,0.25,0.14,2024
downtailMCOM,803,1.0,205.6,0.99,0.71,141.6,0.71,0.28,0.72,0.09,0.11,0.24,0.18,2024
JitBoySTLN,403,1.0,187.5,0.99,0.71,125.4,0.68,0.26,0.69,0.1,0.11,0.35,0.15,2025
EduCozQLSH,535,1.0,192.9,0.95,0.68,131.5,0.66,0.28,0.69,0.07,0.1,0.27,0.12,2024
J1zkeyyLONE,200,1.0,237.1,1.04,0.69,161.1,0.82,0.18,0.79,0.22,0.17,0.28,0.18,2024
SparkeRQLSH,535,1.0,210.2,1.02,0.69,134.6,0.74,0.25,0.72,0.13,0.11,0.3,0.15,2024
LucaDLTT,862,1.0,187.1,0.98,0.7,123.6,0.68,0.3,0.69,0.07,0.1,0.3,0.28,2024
Rags2RichesKTS,499,1.0,199.3,0.98,0.7,130.5,0.7,0.36,0.72,0.08,0.1,0.24,0.19,2024
smalls,497,1.0,192.0,1.05,0.73,129.2,0.7,0.25,0.67,0.06,0.06,0.33,0.05,2024
bineddieUnde,368,1.0,186.3,0.97,0.72,123.2,0.67,0.31,0.69,0.05,0.06,0.26,0.13,2024
psyMDL,768,1.0,203.5,0.99,0.7,136.0,0.69,0.3,0.7,0.08,0.09,0.23,0.06,2024
thalassaBONA,226,1.0,195.0,0.94,0.68,129.3,0.72,0.28,0.76,0.1,0.1,0.21,0.16,2023
ExequiesRIMA,290,1.0,194.6,1.01,0.76,121.6,0.68,0.45,0.68,0.09,0.07,0.27,0.21,2023
KWASONッ,462,1.0,183.5,0.88,0.74,116.4,0.62,0.55,0.7,0.05,0.06,0.24,0.14,2023
Miyueee,381,1.0,207.5,0.99,0.69,136.4,0.72,0.15,0.73,0.13,0.13,0.24,0.1,2023
SerenaVLNT,1610,1.0,192.2,0.96,0.73,126.5,0.67,0.37,0.7,0.08,0.07,0.32,0.14,2023
mochikittyOKM,347,1.0,174.4,1.07,0.69,115.5,0.64,0.13,0.6,0.04,0.07,0.19,0.24,2023
ParcvalHALO,803,1.0,201.3,1.02,0.72,137.9,0.71,0.25,0.69,0.07,0.06,0.27,0.14,2023
FamzzamSOL,1593,1.0,183.3,0.98,0.73,119.7,0.65,0.31,0.66,0.08,0.08,0.23,0.18,2024
takaSGZ,671,1.0,226.6,1.06,0.67,149.5,0.8,0.19,0.76,0.19,0.16,0.31,0.14,2024
LiloBTR,1203,1.0,230.1,1.03,0.67,150.7,0.78,0.18,0.75,0.18,0.19,0.24,0.16,2024
kzr,492,1.0,213.6,0.96,0.66,145.7,0.72,0.28,0.75,0.13,0.12,0.36,0.18,2024
meloMZP,759,1.0,178.7,0.96,0.71,118.3,0.62,0.33,0.65,0.05,0.05,0.24,0.17,2024
damaraaVLT,937,1.0,230.0,1.02,0.71,150.1,0.79,0.2,0.77,0.15,0.16,0.22,0.15,2024
BcJSRB,1613,1.0,188.4,0.99,0.74,123.3,0.65,0.36,0.66,0.08,0.1,0.21,0.17,2024
Stwz1IMP,1050,1.0,190.4,0.94,0.72,124.9,0.65,0.44,0.69,0.07,0.06,0.28,0.18,2024
BoasterFNC,381,1.0,167.4,0.98,0.74,109.2,0.59,0.43,0.61,0.09,0.08,0.24,0.27,2025
yomanGEN,304,1.0,172.1,1.0,0.74,108.5,0.61,0.31,0.61,0.06,0.06,0.3,0.06,2025
texLEV,328,1.0,195.8,1.04,0.7,128.8,0.71,0.14,0.68,0.1,0.1,0.39,0.19,2025
WaveERIN,232,1.0,187.0,0.9,0.69,126.0,0.65,0.44,0.72,0.07,0.09,0.25,0.14,2024
JoshFKOYI,480,1.0,181.0,0.95,0.76,118.6,0.66,0.43,0.69,0.03,0.04,0.29,0.12,2024
YAKUZAFC,428,1.0,218.1,1.08,0.72,139.4,0.79,0.18,0.73,0.15,0.14,0.3,0.08,2024
kurozootedBABO,557,1.0,185.5,0.98,0.74,122.5,0.67,0.36,0.68,0.04,0.07,0.24,0.1,2024
whizZSRZ,635,1.0,217.8,1.05,0.69,144.3,0.78,0.18,0.74,0.17,0.17,0.31,0.06,2024
batujnaxAPK,534,1.0,213.0,0.99,0.72,134.7,0.72,0.31,0.72,0.15,0.14,0.2,0.15,2024
JerrwinSAD,379,1.0,238.6,1.05,0.7,151.7,0.81,0.26,0.77,0.2,0.18,0.23,0.0,2024
lcdFFFEK,302,1.0,213.4,1.03,0.64,138.3,0.78,0.14,0.76,0.13,0.13,0.15,0.2,2024
TeaguePLUG,1672,1.0,180.0,0.92,0.75,115.9,0.61,0.53,0.66,0.07,0.07,0.21,0.12,2024
chrolloRAAD,1550,1.0,183.7,0.98,0.72,118.1,0.65,0.36,0.66,0.07,0.08,0.24,0.12,2024
szimpliPXL,957,1.0,224.9,1.0,0.7,149.0,0.78,0.21,0.78,0.18,0.16,0.29,0.13,2024
Naifma7NBL,977,1.0,205.7,0.99,0.67,138.8,0.74,0.17,0.74,0.12,0.1,0.34,0.1,2024
dipSAD,927,1.0,195.0,0.97,0.71,129.7,0.66,0.32,0.69,0.08,0.08,0.26,0.17,2024
easeKCBS,1412,1.0,186.1,1.01,0.74,122.2,0.68,0.43,0.67,0.06,0.07,0.26,0.16,2024
NoraPRS,395,1.0,187.3,1.0,0.73,123.5,0.67,0.31,0.67,0.08,0.07,0.31,0.17,2024
FighterTU,1832,1.0,218.9,1.01,0.68,141.1,0.77,0.24,0.77,0.16,0.15,0.29,0.15,2024
smileyAMB,434,1.0,191.9,1.0,0.76,117.8,0.67,0.48,0.67,0.07,0.07,0.28,0.29,2023
starkkFLK,1038,1.0,171.5,0.96,0.73,110.6,0.61,0.44,0.63,0.07,0.07,0.25,0.11,2023
k4nzoFXL,558,1.0,193.2,0.99,0.7,127.6,0.69,0.27,0.7,0.08,0.07,0.28,0.18,2023
badzwTXR,576,1.0,224.3,1.05,0.69,147.1,0.77,0.22,0.73,0.18,0.22,0.26,0.11,2023
Rebecca,480,1.0,195.8,0.96,0.74,129.4,0.68,0.43,0.71,0.09,0.08,0.3,0.15,2023
Jonutdonut,380,1.0,186.6,0.95,0.73,114.5,0.64,0.39,0.68,0.07,0.05,0.24,0.13,2023
Tu Tu Kueh,279,1.0,196.0,1.0,0.68,132.3,0.73,0.21,0.73,0.13,0.11,0.22,0.15,2023
HyungwonhoERM,401,1.0,179.2,0.97,0.71,119.4,0.64,0.3,0.67,0.06,0.08,0.2,0.16,2023
MajestyLDR,595,1.0,212.8,0.97,0.71,133.4,0.71,0.37,0.73,0.1,0.11,0.15,0.18,2023
mistyBCGF,787,1.0,207.8,0.97,0.73,135.5,0.69,0.38,0.71,0.1,0.06,0.26,0.08,2023
toffywoffyDVT,1398,1.0,207.1,1.0,0.68,142.7,0.71,0.23,0.71,0.1,0.12,0.2,0.18,2023
MissLaiaTQ,566,1.0,194.1,0.91,0.74,124.9,0.64,0.54,0.71,0.08,0.08,0.21,0.14,2023
matrixKC.GC,1478,1.0,224.4,1.02,0.69,148.1,0.78,0.2,0.77,0.2,0.18,0.28,0.15,2023
moonxixixiIRIS,549,1.0,206.3,0.98,0.72,133.1,0.7,0.26,0.71,0.11,0.09,0.16,0.17,2023
sinommi,315,1.0,215.9,1.02,0.7,143.3,0.71,0.26,0.7,0.14,0.09,0.23,0.16,2023
ataraxiaPRA,222,1.0,190.1,1.0,0.67,125.1,0.69,0.3,0.69,0.08,0.08,0.28,0.08,2023
F4INTTOG,965,1.0,189.2,0.99,0.74,124.7,0.65,0.29,0.66,0.07,0.07,0.16,0.13,2023
Fireanjo,501,1.0,204.5,0.95,0.71,134.3,0.69,0.25,0.73,0.09,0.12,0.16,0.18,2023
EveRLWF,280,1.0,172.7,0.98,0.76,109.1,0.61,0.45,0.62,0.07,0.08,0.32,0.15,2023
LoupioteZER.M,324,1.0,197.9,1.0,0.72,132.9,0.69,0.25,0.69,0.06,0.1,0.2,0.18,2023
nicoUOL,548,1.0,181.7,0.95,0.72,113.0,0.64,0.45,0.67,0.06,0.06,0.28,0.11,2023
raafaFUR,1683,1.0,187.7,1.03,0.74,117.9,0.66,0.39,0.64,0.09,0.1,0.2,0.11,2023
jvziN,235,1.0,188.3,1.01,0.74,128.1,0.67,0.28,0.66,0.06,0.06,0.26,0.14,2023
rAb1qFA,658,1.0,198.6,0.94,0.71,130.0,0.68,0.36,0.72,0.07,0.08,0.2,0.14,2023
DOXZ3RXØ,1041,1.0,194.1,0.98,0.7,130.1,0.67,0.26,0.68,0.07,0.07,0.25,0.12,2023
XBKFNX,362,1.0,181.4,0.94,0.72,120.9,0.66,0.37,0.71,0.05,0.02,0.28,0.12,2023
HiiiK,392,1.0,202.9,0.98,0.73,129.4,0.71,0.42,0.72,0.09,0.11,0.32,0.03,2023
rezyQAD,783,1.0,189.2,0.96,0.74,125.9,0.68,0.4,0.7,0.06,0.07,0.28,0.17,2023
VeenxFLC,336,1.0,204.1,0.96,0.7,136.1,0.71,0.32,0.74,0.06,0.09,0.3,0.03,2023
nolanSKC,565,1.0,189.9,0.98,0.75,125.2,0.67,0.37,0.69,0.08,0.09,0.26,0.14,2023
ICHI,210,1.0,161.9,0.96,0.73,118.5,0.59,0.27,0.61,0.03,0.04,0.23,0.05,2023
alannnNOVO,777,1.0,206.9,0.99,0.71,137.2,0.73,0.33,0.74,0.11,0.12,0.26,0.17,2023
SugarZ3roZETA,795,1.0,186.8,0.97,0.73,121.6,0.67,0.38,0.69,0.04,0.07,0.33,0.09,2024
supamenEG,632,1.0,197.4,0.97,0.71,128.2,0.7,0.29,0.72,0.1,0.12,0.39,0.15,2024
JessieVashTS,897,1.0,188.9,1.01,0.71,126.9,0.66,0.3,0.65,0.07,0.07,0.26,0.16,2024
SUYGETSUKC,760,1.0,184.9,1.01,0.72,125.7,0.66,0.21,0.65,0.07,0.06,0.33,0.12,2024
DnasdyaWRTH,418,1.0,237.0,1.03,0.72,155.2,0.8,0.22,0.78,0.15,0.2,0.17,0.24,2023
CellaxZIK,1089,1.0,233.0,1.09,0.66,150.1,0.82,0.14,0.75,0.21,0.18,0.28,0.16,2023
KornHype,575,1.0,193.0,0.92,0.71,128.9,0.66,0.34,0.72,0.07,0.07,0.23,0.19,2023
NaivejesterSuic,201,1.0,189.3,1.01,0.72,131.3,0.68,0.32,0.67,0.06,0.05,0.23,0.19,2023
NavarreteMRS,794,1.0,186.8,0.93,0.71,122.9,0.66,0.41,0.7,0.07,0.09,0.27,0.15,2023
rikuNSIC,423,1.0,205.1,1.02,0.74,134.8,0.72,0.23,0.7,0.09,0.09,0.18,0.19,2023
bLuUOutl,203,1.0,194.5,0.96,0.68,127.1,0.67,0.33,0.7,0.08,0.1,0.24,0.24,2023
snarlyQOR,295,1.0,191.7,1.0,0.77,123.1,0.67,0.44,0.67,0.09,0.08,0.34,0.17,2023
TreeloverPXU,726,1.0,197.4,0.93,0.72,126.0,0.67,0.45,0.72,0.09,0.1,0.28,0.14,2023
ceeJayROSE,384,1.0,186.2,0.91,0.77,118.0,0.6,0.44,0.65,0.07,0.07,0.2,0.08,2023
HAXXATACO,247,1.0,220.4,1.09,0.66,141.7,0.77,0.22,0.71,0.2,0.19,0.22,0.18,2023
x0tekMAD.SC,333,1.0,181.9,1.02,0.74,120.2,0.64,0.33,0.63,0.06,0.06,0.22,0.11,2023
ViolenceClas,224,1.0,192.7,1.01,0.75,130.3,0.68,0.18,0.68,0.07,0.06,0.19,0.13,2023
KnightRiderGDR,593,1.0,209.4,1.06,0.66,137.3,0.76,0.13,0.71,0.11,0.1,0.27,0.16,2023
DexuzAKV,783,1.0,196.1,1.03,0.75,126.1,0.69,0.31,0.67,0.07,0.05,0.2,0.22,2023
AmilwaKC,278,1.0,180.8,0.97,0.72,125.6,0.62,0.29,0.64,0.04,0.08,0.29,0.08,2023
RyuPDF,500,1.0,196.5,0.96,0.73,123.5,0.69,0.44,0.71,0.08,0.07,0.37,0.18,2023
RednevalWX,1067,1.0,224.3,1.04,0.69,145.0,0.78,0.21,0.75,0.16,0.17,0.22,0.13,2023
kohakuDRGG,274,1.0,177.2,0.95,0.65,119.2,0.63,0.38,0.67,0.07,0.08,0.24,0.03,2023
MinimiseJJH,1326,1.0,208.3,1.03,0.74,131.1,0.73,0.39,0.71,0.1,0.1,0.23,0.13,2023
HoaxOGS,927,1.0,179.4,0.94,0.76,118.3,0.62,0.4,0.66,0.06,0.07,0.2,0.11,2023
ZenoDRG,583,1.0,170.0,0.89,0.79,109.5,0.62,0.44,0.7,0.11,0.09,0.23,0.24,2023
ALMOPXL,852,1.0,212.5,1.0,0.67,145.2,0.73,0.18,0.73,0.11,0.12,0.25,0.18,2023
BaranselGS,636,1.0,200.1,0.99,0.71,129.4,0.7,0.3,0.71,0.08,0.08,0.26,0.12,2023
blurredGEEK,1019,1.0,210.1,1.05,0.71,135.5,0.75,0.23,0.71,0.16,0.15,0.19,0.17,2023
P4wNLavi,250,1.0,191.6,0.98,0.7,129.4,0.68,0.3,0.7,0.05,0.07,0.3,0.23,2023
RXFLEXRDA,215,1.0,187.0,1.01,0.67,119.3,0.66,0.26,0.65,0.12,0.13,0.22,0.19,2023
AnashiBZE,337,1.0,192.6,0.98,0.74,123.2,0.67,0.36,0.68,0.07,0.05,0.21,0.14,2023
VeqajVLNT,1033,1.0,188.8,0.93,0.74,119.2,0.66,0.51,0.71,0.07,0.08,0.26,0.14,2023
DominiKASTR,646,1.0,179.4,0.91,0.74,116.4,0.63,0.45,0.69,0.06,0.06,0.3,0.13,2023
RaveNOM,707,1.0,200.1,0.92,0.71,134.3,0.68,0.36,0.74,0.09,0.07,0.26,0.1,2023
LewNBBL,350,1.0,240.4,1.05,0.68,153.7,0.83,0.17,0.79,0.23,0.18,0.26,0.14,2023
RNDRED,879,1.0,208.1,1.11,0.7,131.9,0.75,0.16,0.67,0.12,0.1,0.2,0.19,2023
VelocityRA,771,1.0,196.9,0.9,0.77,128.5,0.65,0.54,0.73,0.08,0.07,0.23,0.14,2023
SiduzordSTE,334,1.0,184.1,0.94,0.74,121.3,0.61,0.51,0.65,0.05,0.07,0.24,0.07,2023
fekzPNT,308,1.0,181.3,0.88,0.68,120.9,0.64,0.33,0.72,0.06,0.08,0.26,0.14,2023
GeneralSteakAB3,357,1.0,193.7,0.96,0.74,127.7,0.68,0.4,0.71,0.07,0.08,0.3,0.19,2023
viciousF9,831,1.0,196.8,0.97,0.7,131.5,0.67,0.3,0.69,0.05,0.07,0.24,0.1,2023
zePiCzzHOF,547,1.0,195.7,0.98,0.71,128.7,0.67,0.35,0.69,0.06,0.1,0.28,0.21,2023
BigFat69x,286,1.0,207.4,1.0,0.72,132.4,0.73,0.3,0.72,0.1,0.13,0.31,0.12,2023
YaBoiLewisFKS,1469,1.0,196.0,0.98,0.72,127.9,0.69,0.36,0.71,0.09,0.11,0.43,0.15,2023
GioYDZ.B,269,1.0,187.7,1.01,0.72,119.0,0.67,0.36,0.66,0.1,0.11,0.28,0.18,2023
ValdyNNAOS,1281,1.0,199.2,0.95,0.71,132.3,0.7,0.33,0.74,0.09,0.08,0.21,0.09,2023
Dev0NXT,641,1.0,224.4,1.02,0.68,145.3,0.78,0.18,0.77,0.2,0.19,0.27,0.13,2023
eleoCLS,726,1.0,181.1,0.92,0.74,123.2,0.61,0.38,0.67,0.08,0.08,0.23,0.24,2023
HyPMDR,1202,1.0,176.2,0.97,0.79,114.9,0.62,0.44,0.64,0.06,0.07,0.22,0.13,2023
pepzet,776,1.0,227.4,1.04,0.65,148.0,0.81,0.15,0.78,0.21,0.2,0.25,0.19,2023
Killu1TAP,1062,1.0,205.1,1.02,0.7,135.0,0.74,0.21,0.72,0.14,0.13,0.29,0.16,2023
ExcaliMDL,453,1.0,190.7,0.96,0.72,121.5,0.65,0.39,0.68,0.07,0.1,0.28,0.12,2023
LorriEG.GC,1392,1.0,193.0,1.02,0.75,124.8,0.68,0.36,0.67,0.07,0.08,0.27,0.11,2023
VagueMR,213,1.0,166.2,1.01,0.73,103.0,0.58,0.31,0.58,0.08,0.03,0.23,0.33,2023
